playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_group,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.is_playable,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode,lyricist,duplicate,project
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.679,0.534,7,-7.71,1,0.0341,0.418,0,0.0557,0.548,93.964,2oMCHQh9SuyzGPl4Qw6jwl,https://api.spotify.com/v1/audio-analysis/2oMCHQh9SuyzGPl4Qw6jwl,4,2023-03-20T20:38:38Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,248765,FALSE,FALSE,https://api.spotify.com/v1/tracks/2oMCHQh9SuyzGPl4Qw6jwl,FALSE,The World Will Know,49,NA,TRUE,7,track,spotify:track:2oMCHQh9SuyzGPl4Qw6jwl,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222689,https://open.spotify.com/track/2oMCHQh9SuyzGPl4Qw6jwl,NA,G,major,G major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.642,0.221,9,-11.3,1,0.11,0.755,0,0.087,0.761,171.741,3fzJcLWDgzx4l1tTdkAxYd,https://api.spotify.com/v1/audio-analysis/3fzJcLWDgzx4l1tTdkAxYd,4,2023-03-20T20:38:40Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,186959,FALSE,FALSE,https://api.spotify.com/v1/tracks/3fzJcLWDgzx4l1tTdkAxYd,FALSE,Watch What Happens,51,NA,TRUE,8,track,spotify:track:3fzJcLWDgzx4l1tTdkAxYd,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222690,https://open.spotify.com/track/3fzJcLWDgzx4l1tTdkAxYd,NA,A,major,A major,Jack Feldman,no,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.473,0.386,3,-9.494,1,0.0534,0.572,0,0.0724,0.298,119.796,0BxKZikii9efSIodiQALJ5,https://api.spotify.com/v1/audio-analysis/0BxKZikii9efSIodiQALJ5,4,2023-03-20T20:38:42Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,322940,FALSE,FALSE,https://api.spotify.com/v1/tracks/0BxKZikii9efSIodiQALJ5,FALSE,Seize The Day,50,NA,TRUE,9,track,spotify:track:0BxKZikii9efSIodiQALJ5,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222691,https://open.spotify.com/track/0BxKZikii9efSIodiQALJ5,NA,D#,major,D# major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.408,0.302,7,-11.699,1,0.0456,0.76,0,0.0832,0.283,96.457,6aWJOPC5gpjTpRiyvrFOQm,https://api.spotify.com/v1/audio-analysis/6aWJOPC5gpjTpRiyvrFOQm,3,2023-03-20T20:38:44Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,192148,FALSE,FALSE,https://api.spotify.com/v1/tracks/6aWJOPC5gpjTpRiyvrFOQm,FALSE,Santa Fe,52,NA,TRUE,10,track,spotify:track:6aWJOPC5gpjTpRiyvrFOQm,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222692,https://open.spotify.com/track/6aWJOPC5gpjTpRiyvrFOQm,NA,G,major,G major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.665,0.555,0,-8.164,1,0.211,0.374,0,0.231,0.72,168.245,62troaVmvCO86yLjFNCkH2,https://api.spotify.com/v1/audio-analysis/62troaVmvCO86yLjFNCkH2,4,2023-03-20T20:38:48Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,249275,FALSE,FALSE,https://api.spotify.com/v1/tracks/62troaVmvCO86yLjFNCkH2,FALSE,King Of New York,49,NA,TRUE,11,track,spotify:track:62troaVmvCO86yLjFNCkH2,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222693,https://open.spotify.com/track/62troaVmvCO86yLjFNCkH2,NA,C,major,C major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.744,0.245,5,-10.797,1,0.0734,0.673,0,0.183,0.67,84.738,0Hagp40MbsxWoAuDDlacPS,https://api.spotify.com/v1/audio-analysis/0Hagp40MbsxWoAuDDlacPS,4,2023-03-20T20:38:50Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,113065,FALSE,FALSE,https://api.spotify.com/v1/tracks/0Hagp40MbsxWoAuDDlacPS,FALSE,Watch What Happens (Reprise),43,NA,TRUE,12,track,spotify:track:0Hagp40MbsxWoAuDDlacPS,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222694,https://open.spotify.com/track/0Hagp40MbsxWoAuDDlacPS,NA,F,major,F major,Jack Feldman,no,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.622,0.336,7,-13.457,1,0.416,0.455,0,0.116,0.262,128.178,275czbZzemRAjETstDivzf,https://api.spotify.com/v1/audio-analysis/275czbZzemRAjETstDivzf,4,2023-03-20T20:38:52Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,57923,FALSE,FALSE,https://api.spotify.com/v1/tracks/275czbZzemRAjETstDivzf,FALSE,The Bottom Line (Reprise),38,NA,TRUE,13,track,spotify:track:275czbZzemRAjETstDivzf,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222695,https://open.spotify.com/track/275czbZzemRAjETstDivzf,NA,G,major,G major,Jack Feldman,no,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.64,0.525,7,-8.068,1,0.0904,0.505,0,0.102,0.65,138.725,4dNuWYZhWK0QhLUjQLGRkE,https://api.spotify.com/v1/audio-analysis/4dNuWYZhWK0QhLUjQLGRkE,4,2023-03-20T20:38:54Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,113473,FALSE,FALSE,https://api.spotify.com/v1/tracks/4dNuWYZhWK0QhLUjQLGRkE,FALSE,Brooklyn's Here,44,NA,TRUE,14,track,spotify:track:4dNuWYZhWK0QhLUjQLGRkE,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222696,https://open.spotify.com/track/4dNuWYZhWK0QhLUjQLGRkE,NA,G,major,G major,Jack Feldman,no,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.463,0.302,7,-10.565,1,0.0296,0.423,6.62E-06,0.0996,0.273,131.734,1AD6IcfzMTyQGrNsH37SMV,https://api.spotify.com/v1/audio-analysis/1AD6IcfzMTyQGrNsH37SMV,4,2023-03-20T20:38:56Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,211704,FALSE,FALSE,https://api.spotify.com/v1/tracks/1AD6IcfzMTyQGrNsH37SMV,FALSE,Something To Believe In,44,NA,TRUE,15,track,spotify:track:1AD6IcfzMTyQGrNsH37SMV,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222697,https://open.spotify.com/track/1AD6IcfzMTyQGrNsH37SMV,NA,G,major,G major,Jack Feldman,no,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.48,0.483,4,-10.351,0,0.114,0.351,0,0.0802,0.211,168.003,5umt6j4cZkfrL18u8KOnyq,https://api.spotify.com/v1/audio-analysis/5umt6j4cZkfrL18u8KOnyq,4,2023-03-20T20:38:58Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,241311,FALSE,FALSE,https://api.spotify.com/v1/tracks/5umt6j4cZkfrL18u8KOnyq,FALSE,Once And For All,46,NA,TRUE,16,track,spotify:track:5umt6j4cZkfrL18u8KOnyq,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222698,https://open.spotify.com/track/5umt6j4cZkfrL18u8KOnyq,NA,E,minor,E minor,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.388,0.372,0,-10.358,1,0.0908,0.516,0,0.0459,0.379,151.408,4IXqSuke78QkZgNRR8dtrf,https://api.spotify.com/v1/audio-analysis/4IXqSuke78QkZgNRR8dtrf,4,2023-03-20T20:39:01Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,154738,FALSE,FALSE,https://api.spotify.com/v1/tracks/4IXqSuke78QkZgNRR8dtrf,FALSE,Finale,40,NA,TRUE,17,track,spotify:track:4IXqSuke78QkZgNRR8dtrf,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222699,https://open.spotify.com/track/4IXqSuke78QkZgNRR8dtrf,NA,C,major,C major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.483,0.129,0,-14.746,1,0.0661,0.951,0,0.144,0.205,108.643,6rGF1do9XljMpXApanvpzF,https://api.spotify.com/v1/audio-analysis/6rGF1do9XljMpXApanvpzF,4,2023-03-20T20:39:04Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,122896,FALSE,FALSE,https://api.spotify.com/v1/tracks/6rGF1do9XljMpXApanvpzF,FALSE,Santa Fe - Bonus Track,34,NA,TRUE,18,track,spotify:track:6rGF1do9XljMpXApanvpzF,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222700,https://open.spotify.com/track/6rGF1do9XljMpXApanvpzF,NA,C,major,C major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.504,0.426,10,-9.507,1,0.07,0.472,0,0.0642,0.378,119.87,2a6SRVOtYPRqLC30WkI2Ta,https://api.spotify.com/v1/audio-analysis/2a6SRVOtYPRqLC30WkI2Ta,4,2023-03-20T20:39:06Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,399769,FALSE,FALSE,https://api.spotify.com/v1/tracks/2a6SRVOtYPRqLC30WkI2Ta,FALSE,Seize The Day (Full Song With Dance Break) - Bonus Track,36,NA,TRUE,19,track,spotify:track:2a6SRVOtYPRqLC30WkI2Ta,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222701,https://open.spotify.com/track/2a6SRVOtYPRqLC30WkI2Ta,NA,A#,major,A# major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.65,0.565,0,-8.285,1,0.28,0.375,0,0.221,0.699,168.022,4zNi2z48ySEmBviUw0eO1d,https://api.spotify.com/v1/audio-analysis/4zNi2z48ySEmBviUw0eO1d,4,2023-03-20T20:39:08Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,295849,FALSE,FALSE,https://api.spotify.com/v1/tracks/4zNi2z48ySEmBviUw0eO1d,FALSE,King Of New York (Full Song With Dance Break) - Bonus Track,35,NA,TRUE,20,track,spotify:track:4zNi2z48ySEmBviUw0eO1d,compilation,compilation,,,https://api.spotify.com/v1/albums/3hqYvu1aBkroLKzkGM5DSk,3hqYvu1aBkroLKzkGM5DSk,,TRUE,Newsies (Original Broadway Cast Recording),4/10/2012,day,20,album,spotify:album:3hqYvu1aBkroLKzkGM5DSk,https://open.spotify.com/album/3hqYvu1aBkroLKzkGM5DSk,USSK31222702,https://open.spotify.com/track/4zNi2z48ySEmBviUw0eO1d,NA,C,major,C major,Jack Feldman,yes,Newsies
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.391,0.357,6,-8.562,1,0.097,0.412,2.12E-06,0.575,0.494,66.727,3W1O4FiAir9YhqMTFGsBIY,https://api.spotify.com/v1/audio-analysis/3W1O4FiAir9YhqMTFGsBIY,4,2023-03-20T20:40:15Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,376760,FALSE,FALSE,https://api.spotify.com/v1/tracks/3W1O4FiAir9YhqMTFGsBIY,FALSE,Arabian Nights,38,NA,TRUE,2,track,spotify:track:3W1O4FiAir9YhqMTFGsBIY,compilation,compilation,,,https://api.spotify.com/v1/albums/4tPmCvpXwBaqbl3ECGbt6T,4tPmCvpXwBaqbl3ECGbt6T,,TRUE,Aladdin Original Broadway Cast Recording,1/1/2014,day,21,album,spotify:album:4tPmCvpXwBaqbl3ECGbt6T,https://open.spotify.com/album/4tPmCvpXwBaqbl3ECGbt6T,USWD11468100,https://open.spotify.com/track/3W1O4FiAir9YhqMTFGsBIY,NA,F#,major,F# major,Howard Ashman,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.763,0.571,7,-6.348,1,0.3,0.361,0,0.0602,0.838,120.769,7lDBV3PI9XqX0PpqW3LkiU,https://api.spotify.com/v1/audio-analysis/7lDBV3PI9XqX0PpqW3LkiU,4,2023-03-20T20:40:17Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,129266,FALSE,FALSE,https://api.spotify.com/v1/tracks/7lDBV3PI9XqX0PpqW3LkiU,FALSE,One Jump Ahead,41,NA,TRUE,3,track,spotify:track:7lDBV3PI9XqX0PpqW3LkiU,compilation,compilation,,,https://api.spotify.com/v1/albums/4tPmCvpXwBaqbl3ECGbt6T,4tPmCvpXwBaqbl3ECGbt6T,,TRUE,Aladdin Original Broadway Cast Recording,1/1/2014,day,21,album,spotify:album:4tPmCvpXwBaqbl3ECGbt6T,https://open.spotify.com/album/4tPmCvpXwBaqbl3ECGbt6T,USWD11468166,https://open.spotify.com/track/7lDBV3PI9XqX0PpqW3LkiU,NA,G,major,G major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.366,0.148,10,-14.241,1,0.0408,0.937,2.13E-05,0.342,0.347,80.285,0Rv2WhXxtC0ty6LbTl8rkP,https://api.spotify.com/v1/audio-analysis/0Rv2WhXxtC0ty6LbTl8rkP,4,2023-03-20T20:40:18Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,36400,FALSE,FALSE,https://api.spotify.com/v1/tracks/0Rv2WhXxtC0ty6LbTl8rkP,FALSE,One Jump Ahead (Reprise),31,NA,TRUE,4,track,spotify:track:0Rv2WhXxtC0ty6LbTl8rkP,compilation,compilation,,,https://api.spotify.com/v1/albums/4tPmCvpXwBaqbl3ECGbt6T,4tPmCvpXwBaqbl3ECGbt6T,,TRUE,Aladdin Original Broadway Cast Recording,1/1/2014,day,21,album,spotify:album:4tPmCvpXwBaqbl3ECGbt6T,https://open.spotify.com/album/4tPmCvpXwBaqbl3ECGbt6T,USWD11468167,https://open.spotify.com/track/0Rv2WhXxtC0ty6LbTl8rkP,NA,A#,major,A# major,Tim Rice,yes,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.446,0.339,2,-8.914,1,0.0458,0.899,0,0.227,0.305,62.167,12vY4vUvOchgy9HmC8fonf,https://api.spotify.com/v1/audio-analysis/12vY4vUvOchgy9HmC8fonf,3,2023-03-20T20:40:19Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,141000,FALSE,FALSE,https://api.spotify.com/v1/tracks/12vY4vUvOchgy9HmC8fonf,FALSE,Proud of Your Boy,43,NA,TRUE,5,track,spotify:track:12vY4vUvOchgy9HmC8fonf,compilation,compilation,,,https://api.spotify.com/v1/albums/4tPmCvpXwBaqbl3ECGbt6T,4tPmCvpXwBaqbl3ECGbt6T,,TRUE,Aladdin Original Broadway Cast Recording,1/1/2014,day,21,album,spotify:album:4tPmCvpXwBaqbl3ECGbt6T,https://open.spotify.com/album/4tPmCvpXwBaqbl3ECGbt6T,USWD11468168,https://open.spotify.com/track/12vY4vUvOchgy9HmC8fonf,NA,D,major,D major,Howard Ashman,no,Aladdin
11Uq5T4xZGmo2zGkErg9jy,Alan Menken Songs,https://mosaic.scdn.co/640/ab67616d0000b2730f6e34072354d1ec51e40e16ab67616d0000b2732bf585fa65e5608b365f4909ab67616d0000b2733cc6ce0f434100e6914ba86bab67616d0000b273f27ae29b973caeff48534bab,philliphresh,philliphresh,0.516,0.331,9,-7.363,1,0.0301,0.788,9.11E-06,0.091,0.425,98.05,572MGILWfKTSBil8p0mvs7,https://api.spotify.com/v1/audio-analysis/572MGILWfKTSBil8p0mvs7,4,2023-03-20T20:40:21Z,FALSE,NA,https://api.spotify.com/v1/users/philliphresh,philliphresh,user,spotify:user:philliphresh,https://open.spotify.com/user/philliphresh,,,1,160946,FALSE,FALSE,https://api.spotify.com/v1/tracks/572MGILWfKTSBil8p0mvs7,FALSE,These Palace Walls,37,NA,TRUE,6,track,spotify:track:572MGILWfKTSBil8p0mvs7,compilation,compilation,,,https://api.spotify.com/v1/albums/4tPmCvpXwBaqbl3ECGbt6T,4tPmCvpXwBaqbl3ECGbt6T,,TRUE,Aladdin Original Broadway Cast Recording,1/1/2014,day,21,album,spotify:album:4tPmCvpXwBaqbl3ECGbt6T,https://open.spotify.com/album/4tPmCvpXwBaqbl3ECGbt6T,USWD11468169,https://open.spotify.com/track/572MGILWfKTSBil8p0mvs7,NA,A,major,A major,Chad Beguelin,no,Aladdin
